,vax_percentage,median_age:_total,median_income,target,land_areami²,water_areami²,areami²,percent_no_hs,pop_density,unemp_rate,uninsured_rate,percent_white,percent_black,percent_american_indian_and_alaska_native,percent_pacific_islander,agriculture_percentage,construction_percentage,manufacturing_percentage,wholesale_trade_percentage,retail_trade_percentage,transportation_warehousing_utilities_percentage,information_percentage,finance_and_real_estate_percentage,scientific_administrative_and_waste_management_services_percentage,educational_healthcare_and_social_assistance_percentage,arts_and_entertainment_percentage,other_services_percentage,public_administration_percentage,management_business_science_and_arts_occupations_percentage,service_occupations_percentage,sales_and_office_occupations_percentage,natural_resources_and_maintenance_occupations_percentage,"production,_transportation,_and_material_moving_occupations_percentage"
10,0.8269737447065941,37.4,21018.0,0,3567.987,484.271,4052.258,0.10235690235690235,33.221724776655385,0.10514873616363274,1.1664501873665667,0.8627689745382555,0.013481133483647448,0.05464729866681332,0.0033310026789431925,0.039622150435568076,0.06630739317482431,0.03956091063582222,0.016825634980173615,0.11532985287138112,0.033421620711300275,0.014666932039132233,0.03753999724420901,0.0750953044383545,0.23911079810769018,0.11395195737709937,0.04432230506606243,0.05909640675474991,0.30453021418619963,0.20163204066322704,0.20833779873539812,0.09867262734050859,0.08167858291103389
11,0.9559787596401028,32.2,16068.0,0,4176.603,305.116,4481.719,0.33656562642772564,38.94220052618203,0.17407847463860363,1.174570250101328,0.7439377072547253,0.030463131482692207,0.013452782735202822,0.0010071917021539766,0.0823644233217347,0.04230671306118985,0.04118928399671844,0.022122266542193555,0.11336954369289089,0.05372146312484087,0.007397663300234802,0.02461172876177544,0.05199581317717616,0.20703555970465926,0.05657868680867917,0.03336728054541854,0.0898610993238847,0.1943760785312173,0.19912868822314633,0.20726187445189398,0.12179976802738408,0.10335511612775468
12,0.990220588235294,45.7,26094.0,1,10180.879,46.026,10226.905,0.12375339981867634,1.8134518703361378,0.06772109601247493,1.1134158581465372,0.8438818565400844,0.010881634465911614,0.10903841883188985,0.00655118809682434,0.03642236578302517,0.06293161060369792,0.02617509467587436,0.009690354199153487,0.12296725328580976,0.06048117620850969,0.014813989752728893,0.023724660280686122,0.048785921140565826,0.20505680552461572,0.17052795722878147,0.05123635553575406,0.09946535976832256,0.2936065938961907,0.20817554020940077,0.24058810425484517,0.09411895745154823,0.09578970817554021
13,0.95438436015996,31.1,21458.0,1,8131.916,30.725,8162.641,0.26581839641475,102.86266417939979,0.12659180427612268,1.1579262499327752,0.772331254859294,0.058545609586857006,0.012045674676017212,0.001569305624061731,0.14577884995143195,0.05403595102633349,0.05211457788499514,0.025775754405815355,0.09452088425861682,0.045005497262043274,0.009278631128379749,0.032174994395995006,0.06971915929250772,0.17012424879647323,0.07540589007610772,0.03855822294333017,0.06091553430184772,0.2237118794231611,0.16547292465014998,0.18344576924308573,0.18125753872100595,0.1195200836864746
14,0.9695157641395912,31.4,23559.0,1,1389.42,2.111,1391.531,0.2780009118343067,109.93790292850106,0.12981114032990676,1.1478436120647375,0.7157934857934858,0.06512127512127512,0.013811503811503811,0.002647262647262647,0.13486561251323384,0.03119770499641406,0.0715993306239541,0.02115706430791298,0.07158225470441583,0.03430552235237867,0.0072743417233018,0.019483624193162803,0.05129606229295448,0.19125029882859193,0.084952699702879,0.03683275844404221,0.11439158498685154,0.21809364434274786,0.19481916601208976,0.16929066630238038,0.170161538198832,0.11782384481404323
15,0.9314329883570504,45.5,20264.0,0,1256.464,72.959,1329.4229999999998,0.15600607111882048,48.641403074867824,0.14647626112759643,1.1659996848904994,0.8189850076164515,0.023121943397739115,0.03906037040006414,0.0032389962318608192,0.05945845697329377,0.06327893175074184,0.0361646884272997,0.02206973293768546,0.0892433234421365,0.05,0.00879080118694362,0.03586795252225519,0.06357566765578634,0.21316765578635014,0.09376854599406528,0.04925816023738872,0.06887982195845697,0.23137982195845697,0.21910237388724035,0.1991839762611276,0.12514836795252227,0.07870919881305638
16,0.867219512195122,37.0,22625.0,1,4541.184,178.935,4720.1190000000015,0.20050293378038558,7.392822087748209,0.10882150917476205,1.1016794865959674,0.7748510206669202,0.08840497020413339,0.03249017370356282,0.007892734880182578,0.051417917770581884,0.04690413109606516,0.019919536846236877,0.015307624374448043,0.07359434795407713,0.03944657050338534,0.013246982631733883,0.030222745559807675,0.0311058777352566,0.17113139044254735,0.0659405357668531,0.017858895103522718,0.3150819350407222,0.2597389853792562,0.2593464821901678,0.17250515160435678,0.08978510450397409,0.10980276714748308
17,0.9044638410781282,35.6,24966.0,0,4057.884,693.058,4750.942,0.22718630235734102,2066.6648845639456,0.10001263933115222,1.1813981598882932,0.5541051833859526,0.08610519831046255,0.006150141813937378,0.002806222442773314,0.004652477609842292,0.05143314677214587,0.09255892869728102,0.03192780476174666,0.09637286143390592,0.04796189329026253,0.03932346378249167,0.056522273472024265,0.11216969554355823,0.1856853653048224,0.09682989654192947,0.05607708166968865,0.028472471789148773,0.3217028188426605,0.17146116686848825,0.22151350068895034,0.06983939118419272,0.11547048308455596
18,0.961857205720572,33.5,20217.0,1,2137.069,16.2,2153.269,0.29238222907144895,70.06323873143579,0.07467895030709101,1.1726120945278102,0.8429955923384869,0.03580719513674534,0.015669438865600023,0.001772499966302282,0.1839928810720268,0.05089684533780011,0.07991345616973758,0.022124511446119485,0.09003350083752094,0.04353364042434394,0.013435231714126186,0.027777777777777776,0.06290131211613624,0.17884561697375767,0.07551647124511446,0.04053252372975991,0.05581728084868788,0.23441862088218873,0.15757607481853714,0.19271705750977108,0.21787758235622556,0.12273171412618648
19,0.9069216226005072,45.4,43504.0,0,520.306,307.886,828.192,0.07114611968703743,304.7711158765117,0.05737830670436365,1.0745052800417187,0.8282460026191131,0.026607440221169548,0.003213263705883304,0.0025140251887539812,0.005756825271586268,0.04900607096675214,0.04294971544626354,0.022493991130982386,0.09730349719829633,0.023998947991320928,0.03534456937047509,0.0960542368918988,0.18717718310064946,0.20542661143621102,0.08500814576164697,0.057977367202168305,0.0341245315273851,0.48408471592112856,0.14874964385122844,0.21490199516368233,0.053192188835557895,0.04169314952403913
20,0.8095095238095238,50.6,26191.0,1,1448.816,14.004,1462.82,0.10499013662599548,12.47658631957452,0.11613603473227208,1.0880449591280654,0.9127504980663307,0.011250439470291808,0.033516934255244345,0.0014649009726942458,0.0329232995658466,0.05426917510853835,0.023999035214664736,0.01290400385914134,0.08912204534491076,0.0185721177038109,0.006512301013024602,0.021828268210323205,0.10914134105161602,0.16992281717317897,0.2023637240713941,0.038229618909792575,0.10407621804148577,0.2754462132175591,0.26941630487216595,0.18535938253738543,0.0824891461649783,0.07115291847563918
21,0.8995258767772513,42.2,21495.0,0,3506.343,371.798,3878.141,0.13224138212310554,22.65028527843624,0.12172565844357049,1.1453210500796565,0.865587547151793,0.006983240223463687,0.047963520030559134,0.002339683903929714,0.049648432844714575,0.07255392682636158,0.05887260159694911,0.01754260517220832,0.12837564056727446,0.026194732451436064,0.015135263973304731,0.03644380884280777,0.07317363842211894,0.19652008103920868,0.09679418424502444,0.05472530091764986,0.052294124657370995,0.266189965439161,0.19115719222976998,0.2187105231795972,0.1231080920033369,0.07910856870456441
22,0.9653186206896552,30.4,20681.0,0,1934.972,43.537,1978.509,0.32124274137987596,129.285739918292,0.162428148406201,1.1569385032887172,0.6394243909008449,0.035728007668450426,0.007078264933871498,0.0021626931471146267,0.11355164605469431,0.05299599372931545,0.09703884340707195,0.025300470301341228,0.09292806131336004,0.04495732450792545,0.009676014631597283,0.030430238634384255,0.05587876676537189,0.1861870754224003,0.06105208151889915,0.033748475875283054,0.033826859432154674,0.1897840097543982,0.1558265110607908,0.17749520989374673,0.16890785577425535,0.1455582651106079
23,0.8730507936507936,47.8,20607.0,1,3917.77,285.629,4203.399,0.13216513216513218,2.304325618386453,0.08632502055357633,1.1514541387024608,0.9349740347708286,0.005305938135019192,0.03725445924587943,0.00033867690223526756,0.17593861331871746,0.0627569197040285,0.024116196218141955,0.015620718004932858,0.09728692792545902,0.024390243902439025,0.01644286105782406,0.004932858317347218,0.04878048780487805,0.2647300630309674,0.06056453822965196,0.040833104960263086,0.07728144697177308,0.3721567552754179,0.13428336530556317,0.16552480131542888,0.16442861057824062,0.07728144697177308
24,0.8968095238095238,38.5,30041.0,0,3048.982,82.89399999999998,3131.876,0.15118679050567596,4.534662291865962,0.13415082771305947,1.2374928936895964,0.873018203170875,0.0057251908396946565,0.018643570170287727,0.0001467997651203758,0.04831391784181484,0.061434702636419376,0.01888412017167382,0.0006131207847946045,0.04389944819129368,0.034334763948497854,0.001226241569589209,0.07872470876762722,0.06082158185162477,0.17743715511955854,0.22550582464745555,0.013856529736358062,0.10079705702023299,0.3646842427958308,0.2176578786020846,0.16259963212752912,0.07308399754751686,0.04782342121397915
25,0.9474332985852568,33.5,23491.0,0,3280.595,490.626,3771.221,0.29277293542998933,110.05904984088707,0.08445410473382862,1.1850738041580082,0.762058314711156,0.028987511616113824,0.008011782318273026,0.005097745200088319,0.16017264612191584,0.05206746828711711,0.04488592655311811,0.027734897336479238,0.09299347930466569,0.028839749910940623,0.0101450248075543,0.034234941220810465,0.08072651801064583,0.18007031818721572,0.11045428027115353,0.043992751341053536,0.0492278939135014,0.25306803103912934,0.18727767423370215,0.18911049042030864,0.18335389873561497,0.10273580083741629
26,0.9413139030612244,40.3,30918.0,0,748.362,40.22,788.582,0.16801632010603926,173.0752160206548,0.0752480854276777,1.116132202263104,0.768816448531751,0.021781431034100074,0.007302402320195914,0.002130792166379355,0.05905511811023622,0.058637148096214,0.1092115197929026,0.02404001725811671,0.0930859669938518,0.02932531549994607,0.011743609103656563,0.04956315392082839,0.08492881026857944,0.199681803473196,0.12443371804551828,0.047850825153705104,0.03319490885557114,0.32193129112285623,0.20386150361341818,0.192252723546543,0.10698684068601014,0.09971955560349477
27,0.7755574618096358,49.0,27263.0,0,957.772,16.029,973.801,0.06105496705764574,101.42113224365141,0.09835424049394526,1.129228216107685,0.9502280388657545,0.005019986015007775,0.011542836866109355,0.0008975442771115773,0.012826923495010543,0.08072265582537992,0.0638954714437898,0.015131421614453116,0.09454964454203535,0.03328477944213753,0.020740483074983152,0.048872752570819834,0.11352914320499163,0.19842598430332414,0.11513794377894211,0.05346000826140835,0.05106854794877927,0.3528490988542731,0.19464312889971086,0.2073830902015349,0.08363588929712808,0.06313455225340783
28,0.9328998454614468,37.1,31005.0,0,790.568,157.498,948.066,0.15731238536459294,3175.1291576746767,0.07638262262124998,1.141388553095172,0.6561454684495616,0.01725829116405202,0.004155365921003416,0.0031738122684547574,0.004675774980012562,0.051979582816557554,0.12010399589599431,0.0336064439745679,0.10114806865639114,0.029706291788438016,0.02004192158557623,0.07918759787110827,0.13138511416408433,0.17655856105136986,0.09907770063041543,0.05061688641625539,0.025529437547979036,0.37050160205592075,0.16155482067625493,0.23621601370287343,0.06246610093748125,0.09287884000621967
29,0.8923088010204082,41.0,34848.0,1,1407.009,95.447,1502.456,0.05911419914656007,231.90828882842493,0.08322339861764141,1.0885845402121759,0.8773033540557644,0.014841689598790444,0.005675521664056079,0.0015033546284709595,0.005389619907767592,0.06290520808668493,0.05884044244494808,0.028374432003968924,0.11136104815704315,0.03985274385775012,0.021823450484276516,0.07553924387466315,0.11137796119022653,0.19968654511833486,0.08994351046916754,0.04521417537687875,0.06646822041064844,0.38401041842844097,0.15867807732638772,0.24526716954751998,0.0663160031119981,0.06250493296801182
30,0.868157142857143,51.3,24076.0,1,2553.043,60.385,2613.428,0.09467864547339323,7.655462480695853,0.15184356225703852,1.1239229869162854,0.93670192360388,0.006795637639063956,0.022305036444347014,0.009152189400997424,0.0753916833549299,0.07668747791259277,0.06325833431499588,0.010248556956060785,0.08316645070090706,0.04087642831900106,0.005418777241135587,0.04452821298150548,0.05194958181175639,0.18906820591353515,0.09942278242431382,0.05560136647426081,0.05253857933796678,0.28154081752856636,0.21545529508776062,0.14418659441630347,0.11402992107433149,0.09294380963599953
31,0.9551784294022716,34.5,24887.0,0,7206.48,96.94,7303.42,0.199130512573171,299.8103628163244,0.12877209884230978,1.1668357118310229,0.6748430119881754,0.06543863923118598,0.00978788892484574,0.00300022543733024,0.01473114199000069,0.07288915303031307,0.07904716028515918,0.027198575150495945,0.1142756557610538,0.04815870188790666,0.013040931300411764,0.04562717131979335,0.08741493347516213,0.17919734865942444,0.09946785807908406,0.04645618843293999,0.04372308178594513,0.25230795146653695,0.18867047800028958,0.21854821690343182,0.09870130115939368,0.11299995362803819
32,0.8870405692283677,35.5,27204.0,0,964.644,29.374,994.018,0.1335989963380463,1427.3262657215462,0.1181189230398956,1.1199253733916827,0.6386621351669918,0.10672544552109808,0.00850606751037575,0.011076240922132885,0.007384519498442545,0.05580821395629667,0.049414232868346036,0.022252334095250285,0.09905940587172249,0.043341620281552196,0.018370870379979993,0.06598488315959494,0.10321911071353546,0.1944571585181434,0.08254440380578212,0.04511818987452716,0.09492613393693108,0.33237572012281563,0.1711711586377871,0.22921643125148686,0.06942672589492781,0.07969104105308701
33,0.9663931633835458,35.0,28441.0,0,1388.71,1.759,1390.469,0.2198297307756095,39.748458973195376,0.12161755360069572,1.1283038592211865,0.8825001813828629,0.008144090546325183,0.0077994631067256764,0.0013059566132191832,0.06284911529584908,0.0807438873465565,0.10539519015285814,0.03515402883232431,0.11629929424356959,0.03445161721911898,0.011840652908318561,0.038833327758637994,0.06943840519115631,0.15446365856105965,0.08131250627153226,0.04318159012609961,0.0444191724922233,0.23999063451182392,0.16543465899588589,0.20684349600294344,0.14265645382479847,0.12345720306385256
34,0.950016369001875,32.5,23835.0,0,20056.938,47.88800000000001,20104.826,0.21436708935094018,101.22992360142783,0.1260456105438018,1.1622754324530378,0.6500533230015857,0.08941438562715438,0.008910133766840682,0.003572341538817947,0.006386445851708815,0.06182699361671628,0.08613427663144758,0.031009941732509212,0.11591098818628733,0.0700632847349293,0.012376571577944364,0.04336754053848943,0.07837757502677269,0.19631548768456292,0.07765344756347446,0.04578024470659662,0.04875159160475921,0.25095601689841557,0.16518749314872125,0.22236931976288252,0.08957783474294002,0.14586372490323887
35,0.9389591194383746,35.1,29853.0,0,4206.63,319.055,4525.685,0.13954860709798847,683.9435356194697,0.08698589762162864,1.1393630014518714,0.7444159464661058,0.05322486426153581,0.00692285726207303,0.004660875506574383,0.008709080373066105,0.05002397853920741,0.08538420613550872,0.02311556157239271,0.10091405691905744,0.03361116800463585,0.02101369274499323,0.05772645981846248,0.1323097078115087,0.19448031511796943,0.10696801362780312,0.04861336603739653,0.05014449567636965,0.37071570944005117,0.1797566178270448,0.21518428506486695,0.07090091867778338,0.07645657136862508
36,0.9321747873500548,38.5,40070.0,0,46.87300000000001,185.016,231.889,0.12969783500967,3472.501929802621,0.06778613994130463,1.0835371403080964,0.5109369524196736,0.05839817515835789,0.003559389042220041,0.00455087968292254,0.0019058457629034333,0.03191804473476005,0.05154552788809685,0.016684919654375456,0.09308828859727414,0.03465209545598042,0.05128829717163135,0.08028911173556683,0.2072870344026596,0.17392498996410463,0.11282489993335386,0.045196606113516696,0.03160819864447207,0.4982247183128783,0.15843268544970554,0.19146149918738478,0.03407722377903102,0.050017733329695724
37,0.9600624046619248,33.5,23806.0,0,1391.322,35.177,1426.499,0.2199852192553626,480.41113242981595,0.1371842043734541,1.1378998474050281,0.6211022619452206,0.07729427739700222,0.007153830421002613,0.005946659982376849,0.04303311470164774,0.06128250249190899,0.0845464725643897,0.03566198638986993,0.10677060901025066,0.06017498738663352,0.014253104118725619,0.0417963895007568,0.08122392724856331,0.18121715910069774,0.06909971327664496,0.04152258715528592,0.04223324268117101,0.24173978317315384,0.15897148763890084,0.20836050847249055,0.11100685428792932,0.14273716205407136
38,0.9041085273972604,39.3,26578.0,0,3298.567,316.98,3615.547,0.10257407093068462,74.57709718612426,0.06551984509685185,1.1177572520216634,0.8797969854738316,0.021267119057689212,0.00750450082905084,0.0010629816635663034,0.03452426342506411,0.06397230881946157,0.06323965879441691,0.020364680287976316,0.11138523186878088,0.04762972764856722,0.014518432128946405,0.04400385762666248,0.09932641053819873,0.2235255418245976,0.11240197067904696,0.046224235763787654,0.053363835497641315,0.349346969595024,0.1941373045955099,0.2183895156286212,0.09331568992456696,0.07929067515942614
39,0.9519727637479348,39.5,40060.0,0,448.408,292.551,740.959,0.11672114080732374,969.6231505386938,0.06686631077933539,1.0861155564625267,0.5770762126135928,0.027252437283925002,0.002984744018595418,0.014742868999318655,0.005601126494316894,0.04961445539111439,0.07321007479420742,0.021567833186252525,0.0936808298250944,0.050484884433063766,0.03354165762481374,0.06833470769497851,0.1673152689167619,0.19691467866460272,0.09079467037020962,0.04914427903881487,0.03292922278643384,0.4240363795938641,0.1717325154675964,0.20929357811437582,0.05902280475866692,0.06904841128616139
40,0.9541472834771492,33.6,25620.0,0,2735.085,1053.993,3789.078,0.20388632064383977,111.87286194689051,0.08045810903573106,1.1561895077593325,0.7749936567360676,0.0208896846560036,0.009866767520573718,0.0019628212923023893,0.07880974746197478,0.05015986849235883,0.06775443477004227,0.020778387947541457,0.0944217637920445,0.02835181906860797,0.018886159182051374,0.04797409588496694,0.10533707865168539,0.21103092597275913,0.10872412298132159,0.04753603815166733,0.03977744860724737,0.3234446692438311,0.19575761407565304,0.1953240724014596,0.12875736117634307,0.0762581740669822
41,0.9527791278807048,36.8,38831.0,0,1290.1,13.967,1304.067,0.1302421748202193,1366.21968043053,0.07675965091833083,1.0895582437324183,0.5066096433930793,0.02712123602324421,0.005030705775290651,0.004021308499989614,0.005419739953314612,0.04750313840755436,0.17120025813087034,0.02033990592339765,0.08764954701057227,0.0255751226373715,0.040203883054615856,0.04420188657366561,0.17541202627691593,0.17090683593060715,0.07329101734820948,0.039132034948499865,0.022404952886074546,0.4665654981875381,0.14057645866629023,0.18072992553529385,0.05997206943317083,0.07539639725937615
42,0.8841744502942088,37.0,27332.0,0,445.17,161.996,607.1659999999998,0.14396614185000747,432.1421159946375,0.07642048851160796,1.1178037723176806,0.8426191040438848,0.009848446587231595,0.006107202380721132,0.0013092412228390721,0.05086259643989957,0.06100417056411627,0.08358710711949756,0.023898106015317857,0.10454542257731016,0.021802274469536597,0.01716753289681898,0.03929332498751644,0.11100170901699874,0.22199638504223312,0.11228874650987784,0.045777743394262486,0.030354392455006436,0.37295955326436314,0.1769641387749935,0.2026415917066961,0.1041797070055631,0.06683452073677622
43,0.8454531492248061,42.2,22534.0,1,3775.402,72.02,3847.422,0.10728640792308435,46.062792176163676,0.10313883925102944,1.1354587282546869,0.9084318314803979,0.010462258630778232,0.027232299590403745,0.0022761849034523113,0.02105508507497475,0.06839665397663999,0.04912853184160775,0.016289850568461398,0.1262787144226038,0.03595939191464015,0.014269805505917697,0.047600549037888795,0.08723745888690337,0.2291456245305985,0.08980136223551653,0.055564188226763005,0.05613394452645482,0.28199052132701424,0.19193017895527412,0.24616061948048584,0.0969233159816642,0.07985652500453215
44,1.0,54.5,24804.0,1,953.214,8.996,962.21,0.07351129363449692,3.3672483137776577,0.07960199004975124,1.1223671013039118,0.9811384304479622,0.0010104412260020209,0.008757157292017514,0.004715392388009431,0.06550580431177445,0.12189054726368159,0.022388059701492536,0.00912106135986733,0.05887230514096186,0.10364842454394693,0.014096185737976783,0.011608623548922056,0.06550580431177445,0.24792703150912107,0.02736318407960199,0.006633499170812604,0.16583747927031509,0.3117744610281924,0.10862354892205639,0.16749585406301823,0.16417910447761194,0.16832504145936983
45,0.8524822014051523,47.8,20282.0,1,6277.887,69.456,6347.343000000002,0.11565886602795665,7.073826008772488,0.1265706239168111,1.1213445608896617,0.9142171711052415,0.01504834371289408,0.03213221217922311,0.005912714759977706,0.08150996533795495,0.0524263431542461,0.05508015597920277,0.016572790294627382,0.1051234835355286,0.029950173310225304,0.014189774696707106,0.03265814558058926,0.062283362218370886,0.21891247833622185,0.09125866551126516,0.04083622183708839,0.07262781629116118,0.2939774696707106,0.18917894280762565,0.1905870883882149,0.10875216637781629,0.09093370883882149
46,0.9482210546427206,37.3,30680.0,0,821.765,84.427,906.192,0.12518830920283316,456.13291664459626,0.11373275645551864,1.1046371031250832,0.5792530155206719,0.1497002808839628,0.006226977501472682,0.0088512579101323,0.014410888015884676,0.06390359253344453,0.08026689286848228,0.024348287611185616,0.10817880684860748,0.05069637619004744,0.015889413849806418,0.048611275655029595,0.08704346960729027,0.2027997213547467,0.08121940470379725,0.03916671800436923,0.06973239630178987,0.28813246075035187,0.1784988223920842,0.22420517389264574,0.08942237976315154,0.10600840674624801
47,0.9267495598868281,40.8,30727.0,0,1575.849,192.098,1767.947,0.12854497499703893,273.69485623720624,0.0809746954076851,1.1148560276087993,0.8120610440675663,0.016413873342901546,0.012199471766694127,0.0035434943227658365,0.03125298854312109,0.06980854197349043,0.09029703727789147,0.02749268404643957,0.10896849836466921,0.030415240135416865,0.016946234913834325,0.06030258401392422,0.10520819386798769,0.19476311611804983,0.09666239504236558,0.0503758391829084,0.03653195111221621,0.3332134728305568,0.18241110877340627,0.21545435418778572,0.09748484210928983,0.09046152669127633
48,0.9509587164015358,33.5,22498.0,0,1494.8270000000002,19.86,1514.687,0.2276330932835935,339.6431077839844,0.1516523055757936,1.141369519004347,0.7872744972470771,0.028421426206398835,0.008293465352031135,0.007936586613478517,0.04704766633969237,0.05752441114100461,0.10187759222099664,0.03792223438765584,0.11648153951979551,0.04772739298375575,0.009878422545759442,0.031186021238404964,0.0732028963681432,0.18313138261283665,0.06968622678448595,0.04068184315816466,0.03200006512351081,0.22412256244734152,0.15516490494002533,0.2054280446258858,0.11839047243036872,0.14524170998058505
