,unnamed:_0,target_2016,fip,"total_production,_transportation,_and_material_moving_occupations",median_age:_total,median_income,in_civilian_labor_force,under_19_no_health_insurance_coverage,19_to_34_years_no_health_insurance_coverage,35_to_64_years_no_health_insurance_coverage,health_insurance_total,65_years_and_over_no_health_insurance_coverage,total_population_estimate,state_fip,county_fip,FIPS,Total Areami²,percent_no_hs,pop_density,unemp_rate,uninsured_rate,total_agriculture_percentage,total_construction_percentage,total_manufacturing_percentage,total_wholesale_trade_percentage,total_retail_trade_percentage,transportation_warehousing_utilities_percentage,total_information_percentage,total_finance_and_real_estate_percentage,total_scientific_administrative_and_waste_management_services_percentage,total_educational_healthcare_and_social_assistance_percentage,total_arts_and_entertainment_percentage,total_other_services_percentage,total_public_administration_percentage,total_management_business_science_and_arts_occupations_percentage,total_service_occupations_percentage,total_sales_and_office_occupations_percentage,total_natural_resources_and_maintenance_occupations_percentage,"total_production,_transportation,_and_material_moving_occupations_percentage",percent_white,percent_black,percent_american_indian_and_alaska_native,percent_pacific_islander
162,162,1,17191,1769,42.4,25427.0,7948,230,383,785,16506,0,16555,17,191,17191,715.486,1.1336912286778076,23.138118705327567,0.05347257171615501,155.33333333333334,0.08857574232511324,0.049949672873678914,0.20684448917966783,0.023527931555108204,0.10606441872169099,0.059008555611474584,0.009687971816809261,0.032083543029693004,0.049949672873678914,0.19904378459989935,0.038626069451434326,0.045546049320583794,0.03761952692501258,0.2521389028686462,0.14305485656769,0.2021892299949673,0.12657272269753397,0.22257171615500754,0.9839774951076321,0.0066046966731898235,0.0015900195694716242,0.0
163,163,1,17193,1169,44.5,23872.0,6686,83,387,762,14130,0,14464,17,193,17193,501.861,1.1234735413839891,28.82072924574733,0.08839365839066707,136.88888888888889,0.13072090936284775,0.046814238707747535,0.11337122345198923,0.031857612922524675,0.08839365839066707,0.06775351480705953,0.01121746933891714,0.04397247980855519,0.040083757104397245,0.1929404726293748,0.0613221657194137,0.046515106192043076,0.03664373317379599,0.2331737959916243,0.16422375112174695,0.1975770266227939,0.14178881244391264,0.17484295542925515,0.9916201117318436,0.004050279329608939,0.0004189944134078212,0.0
164,164,1,17195,5631,42.7,25367.0,28644,429,2070,2381,56651,0,57525,17,195,17195,696.527,1.118964433831846,82.58832751637767,0.08057533863985476,542.2222222222222,0.023425499231950846,0.04643206256109482,0.18059628543499512,0.018956849602010894,0.13451333612623936,0.051878229297584136,0.010717776846809106,0.038297723781594746,0.05627705627705628,0.2078620304426756,0.0647605083088954,0.05069124423963134,0.0350160592096076,0.24769585253456222,0.16973886328725038,0.21826560536237954,0.08713866778382907,0.19658567239212402,0.9455383028298028,0.018284332034932325,0.0027213062269889547,0.0003023673585543283
165,165,0,17197,46258,36.6,32708.0,361651,5110,21486,26652,677429,794,683995,17,197,17197,849.226,1.094909615881797,805.433418194921,0.07802549972210777,5916.444444444444,0.004009390268518544,0.056233772338525265,0.10832542976516034,0.0292768442503961,0.11241777293578616,0.06750430663816774,0.019092992968358997,0.06162294587876157,0.10302473932050513,0.20661355837533976,0.07944399434814227,0.040746465515096045,0.033662287675134316,0.33533434167194337,0.14610218138481576,0.23337969478862217,0.07925043757655861,0.12790784485595227,0.7680222269253804,0.11382893613061171,0.002201978628649138,9.906652317030886e-05
166,166,1,17199,3424,41.0,24465.0,31428,336,2560,2937,65283,31,67121,17,199,17199,444.352,1.1028251950426224,151.05366916318596,0.070446735395189,648.1111111111111,0.01905943744431717,0.05762377497772687,0.08104238258877434,0.016991218022145857,0.11744304441898944,0.03942344406261932,0.012791141657121039,0.053073692248949984,0.05479190530736922,0.28474608629247805,0.0914471172203131,0.03716431207840142,0.06395570828560519,0.288977981417844,0.20542191676212296,0.23377243222604047,0.09243349879088711,0.1089474354079165,0.9412674348089751,0.04375379017586416,0.002698605215281989,0.00021224984839296544
167,167,0,17201,26659,39.2,25437.0,148195,2336,11817,15076,287276,383,290439,17,201,17201,519.25,1.128196204475198,559.3432835820895,0.11486892270319511,3247.6666666666665,0.006572421471709572,0.03912412699483788,0.1975572725125679,0.02339485137825163,0.097850804683019,0.048827558284692464,0.013509227706737743,0.04172880326596714,0.06936131448429435,0.2019703768683154,0.07305239717939202,0.04536590303316576,0.026816019433854043,0.2685110833698843,0.1559971658962853,0.2153109079253686,0.06542056074766354,0.17989135935760317,0.8107788208361241,0.1290013927132393,0.0024381341186393225,0.00036855515746873484
168,168,0,17201,26659,39.2,25437.0,148195,2336,11817,15076,287276,383,290439,17,201,17201,519.25,1.128196204475198,559.3432835820895,0.11486892270319511,3247.6666666666665,0.006572421471709572,0.03912412699483788,0.1975572725125679,0.02339485137825163,0.097850804683019,0.048827558284692464,0.013509227706737743,0.04172880326596714,0.06936131448429435,0.2019703768683154,0.07305239717939202,0.04536590303316576,0.026816019433854043,0.2685110833698843,0.1559971658962853,0.2153109079253686,0.06542056074766354,0.17989135935760317,0.8107788208361241,0.1290013927132393,0.0024381341186393225,0.00036855515746873484
169,169,1,17203,2623,39.9,31691.0,19971,232,891,1104,38548,0,39106,17,203,17203,542.642,1.0626256378537189,72.06592928671205,0.0587351659906865,247.44444444444446,0.028841820639927896,0.05322717941014471,0.15692754494016323,0.026087827349657002,0.11351459616443843,0.04241149667017175,0.016073306294126483,0.06574533072955786,0.05643182614791448,0.22082018927444794,0.08602473586700717,0.043613239196835414,0.031545741324921134,0.3489059135746833,0.16443843573181113,0.2130589354564118,0.08352110560312453,0.13134044364328276,0.979658911518853,0.00590046841437851,0.00036230946404078567,0.0
170,170,1,26001,629,56.6,21054.0,3745,69,374,656,10454,0,10550,26,1,26001,1790.582,1.114731207819409,5.891939045517044,0.12202937249666222,122.11111111111111,0.02376502002670227,0.056875834445927906,0.13911882510013351,0.009078771695594125,0.09692923898531375,0.07343124165554073,0.014953271028037384,0.03337783711615487,0.06221628838451268,0.17089452603471295,0.08037383177570094,0.05260347129506008,0.06435246995994659,0.20053404539385847,0.19759679572763686,0.19732977303070762,0.11455273698264352,0.1679572763684913,0.989042675893887,0.0027873894655901575,0.0028835063437139563,0.00038446751249519417
171,171,1,26003,586,48.7,22134.0,3549,69,387,536,8499,27,9476,26,3,26003,5047.736,1.1121418826739426,1.8772772585571036,0.10791772330233869,110.22222222222223,0.03606649760495914,0.04395604395604396,0.11890673429134968,0.01944209636517329,0.08509439278670047,0.03409411101718794,0.027613412228796843,0.037193575655114115,0.03803888419273035,0.18512256973795435,0.15497323189630882,0.029022259791490562,0.08255846717385179,0.26345449422372497,0.1718794026486334,0.20907297830374755,0.08255846717385179,0.16511693434770358,0.8908991228070176,0.08037280701754386,0.026535087719298245,0.0
172,172,1,26005,11751,40.0,26111.0,54404,715,3536,5509,112118,6,112837,26,5,26005,1833.288,1.1013689570795582,61.54897648378214,0.061080067642085144,1084.4444444444443,0.032626277479597086,0.06312035879714727,0.2519300051466804,0.031210940372031468,0.08841261671935888,0.03464818763326226,0.009999264759944122,0.03488714065142269,0.07512315270935961,0.17623704139401514,0.06710903610028675,0.051521946915667964,0.02209396367914124,0.2701455775310639,0.148242776266451,0.1960149988971399,0.10852143224762885,0.2159951474156312,0.9613795840323249,0.015458989483557912,0.005925645327128091,0.0001082309648790519
173,173,1,26007,1725,47.1,21235.0,13490,329,1216,1873,28703,7,29068,26,7,26007,1694.922,1.1026560362315423,17.150051742794062,0.09318013343217198,379.77777777777777,0.027131208302446256,0.06338028169014084,0.09369903632320237,0.023276501111934765,0.12972572275759822,0.04892512972572276,0.01111934766493699,0.04499629355077835,0.053150481838398815,0.24514455151964418,0.08843587842846554,0.043513713862120086,0.034321719792438844,0.2681986656782802,0.1738324684951816,0.23765752409191995,0.09925871015567087,0.1278724981467754,0.9810201660735468,0.005756751099016119,0.006663875514618659,0.00013955760240039075
174,174,1,26009,1658,49.5,23011.0,10549,209,939,1453,23101,1,23267,26,9,26009,601.77,1.0992657686303984,38.6642737258421,0.09678642525357854,289.0,0.03033462887477486,0.07782728220684425,0.1453218314532183,0.014029765854583372,0.1072139539292824,0.030619016020475873,0.015356905867854773,0.039435017537207316,0.06654659209403735,0.1672196416721964,0.12029576263152905,0.04929377192150915,0.039719404682908334,0.23784244952128164,0.20750782064650677,0.20163048630201916,0.09906152241918666,0.15717129585742726,0.9767970286213677,0.003277255844439589,0.009919161022503823,0.0
175,175,1,26011,1032,48.4,20603.0,6326,114,629,849,15255,15,15424,26,11,26011,680.69,1.1489883507050889,22.659360354933963,0.11966487511855833,176.88888888888889,0.03129939930445779,0.0515333544103699,0.13800189693329118,0.01707239962061334,0.12867530825165982,0.048529876699336075,0.007903888713246918,0.0346190325640215,0.046158710085362,0.21751501738855517,0.09263357571925387,0.03129939930445779,0.03509326588681631,0.23601011697755295,0.18115712930761935,0.20233955105912108,0.0976920644957319,0.16313626304141637,0.9752212389380531,0.004916420845624385,0.01370042608980662,0.0
176,176,1,26013,417,43.6,22323.0,2565,59,160,314,6387,2,8690,26,13,26013,1068.771,1.175792507204611,8.130834388283365,0.08070175438596491,59.22222222222222,0.04366471734892788,0.04951267056530215,0.1216374269005848,0.01442495126705653,0.11812865497076024,0.039376218323586745,0.00935672514619883,0.055750487329434696,0.02962962962962963,0.2304093567251462,0.07446393762183236,0.04405458089668616,0.08888888888888889,0.24990253411306043,0.1875243664717349,0.22923976608187135,0.09005847953216374,0.16257309941520467,0.7565494453622846,0.18963889544489027,0.046613169695539296,0.0001180080245456691
177,177,1,26015,5534,42.6,27206.0,29210,402,1752,2410,58660,19,59147,26,15,26015,577.042,1.08665655428879,102.50033793034129,0.07911674084217733,507.1111111111111,0.022800410818212942,0.06949674768914756,0.21667237247517973,0.0327627524820267,0.08558712769599452,0.03923313933584389,0.009106470386853817,0.04734679904142417,0.06771653543307087,0.1937350222526532,0.06388223211229031,0.044128723040054774,0.02841492639507018,0.2885997945908935,0.13307086614173227,0.20082163642588155,0.10893529613146183,0.18945566586785348,0.9783560186059285,0.004943272515061534,0.0023858155541442816,0.0
178,178,1,26017,7051,42.6,23957.0,50823,523,3530,5045,105742,24,106698,26,17,26017,630.717,1.106744492863711,169.16937390303417,0.09660980264840721,1010.8888888888889,0.010251264191409402,0.04694724829309565,0.13851996143478346,0.024693544261456427,0.12671428290340989,0.04332684021014108,0.015327705959900045,0.04023768766109832,0.06687916888023139,0.2294040099954745,0.08366290852566752,0.04497963520453338,0.03244593983039175,0.26792987426952364,0.18885150424020622,0.23036814040887,0.07750427955846763,0.13873639887452532,0.97037564604768,0.013897845064051357,0.0035225839982290833,0.0001251191037622352
179,179,1,26019,1003,48.4,23419.0,8277,237,874,964,17249,0,17437,26,19,26019,859.568,1.0859948959863892,20.285771457290174,0.08433007128186541,230.55555555555554,0.017639241270991906,0.07671861785671137,0.09085417421771173,0.007007369819983086,0.12456203938625106,0.04711852120333454,0.0067657363779147035,0.04639362087712939,0.0747855503201643,0.21275824574121058,0.12045427087108856,0.03902380089404373,0.051588739881599614,0.27171680560589584,0.20285127461640692,0.2057508759212275,0.11417180137731062,0.12117917119729371,0.9789498304291896,0.0033914162086305694,0.012571629049234008,0.0
180,180,1,26021,11274,41.4,23597.0,75525,1507,6927,9006,154339,66,155565,26,21,26021,1581.472,1.1132711225091492,98.3672173772283,0.09350546176762661,1937.7777777777778,0.015451837140019862,0.04783846408474015,0.18205892088712347,0.017954319761668322,0.095253227408143,0.05416749420721615,0.011254551473022179,0.03890102615028136,0.06850711684872558,0.21672293942403179,0.09118834822906323,0.04266137040714995,0.02453492221118835,0.29780867262495864,0.1706454816285998,0.20897715988083415,0.07978814961933135,0.14927507447864946,0.8033967580008333,0.15458026626455823,0.0034060170763807597,0.00040343114885286666
181,181,1,26023,4530,40.6,22711.0,19711,1046,1575,2215,41575,29,43706,26,23,26023,519.676,1.1196701528559936,84.10240226602728,0.07016386789102531,537.3333333333334,0.03333164223022678,0.044645122013089136,0.2219065496423317,0.019836639439906652,0.13616762213992187,0.049363299680381514,0.009182689868601289,0.03388970625539039,0.050124296078331895,0.17345644563949064,0.08208614479224799,0.03424483790776724,0.041601136421287606,0.21181066409618995,0.17969661610268378,0.21906549642331694,0.08944244330576835,0.22982091218101566,0.9622584470850871,0.02416110503918331,0.0019300979001465014,0.0
182,182,1,26025,12218,40.1,22693.0,63007,984,5621,6651,133138,80,134790,26,25,26025,718.353,1.09953754679586,187.63755423865427,0.10030631517133017,1472.888888888889,0.011094005427968321,0.03050454711381275,0.2062469249448474,0.011935181805196248,0.11462218483660545,0.0436776866062501,0.008713317567889282,0.0345993302331487,0.06121542050883235,0.19643849096132177,0.09211674893265828,0.043487231577443775,0.04504261431269541,0.24965480026028855,0.1792023108543495,0.20637389496405162,0.07054771692034219,0.19391496182963797,0.8546017488868282,0.11298023497313826,0.007610186767624902,0.00018393200646827555
183,183,1,26027,5076,44.1,23654.0,24991,548,1862,3379,51817,31,51952,26,27,26027,508.317,1.1187097838640487,102.20393966756964,0.09743507662758594,643.2222222222222,0.021207634748509462,0.05497979272538114,0.23888599895962548,0.025329118482653755,0.08871193629706695,0.040334520427353845,0.006122203993437637,0.04157496698811572,0.0546596774838942,0.19178904405586011,0.07230603017086151,0.04145492377255812,0.025209075267096155,0.2548917610339722,0.13929014445200272,0.19803129126485536,0.10723860589812333,0.20311312072346044,0.9128521652563465,0.04895968143354903,0.01178695868591339,0.00031856645097063215
184,184,1,26029,1899,46.7,24750.0,12796,250,987,1299,25866,13,26134,26,29,26029,1390.464,1.0778705857475153,18.795164779526836,0.0783838699593623,281.77777777777777,0.01562988433885589,0.061894341981869334,0.16114410753360425,0.016567677399187245,0.11769302907158487,0.03172866520787746,0.01015942482025633,0.04649890590809628,0.07471084713973117,0.18740231322288214,0.13074398249452954,0.03774617067833698,0.029696780243826194,0.2721162863394811,0.18654266958424506,0.2252266333229134,0.08932478899656142,0.1484057517974367,0.9729296248484137,0.00332511833509369,0.014082854125102687,0.0002738332746547745
185,185,1,26031,1260,49.1,20702.0,11642,247,961,2148,25387,3,25690,26,31,26031,885.383,1.1091145833333333,29.015691514293813,0.13855007730630475,372.8888888888889,0.02173166122659337,0.08744202027143103,0.07378457309740595,0.01752276241195671,0.14705377082975435,0.042003092252190344,0.014001030750730115,0.039340319532726334,0.06124377254767222,0.14533585294622917,0.11621714482047758,0.052224703659165095,0.04354921834736299,0.21388077649888335,0.19317986600240508,0.22856897440302354,0.11759147912729771,0.10822882666208555,0.9674681753889675,0.006991311376035563,0.020852697514649424,0.0
186,186,1,26033,1749,39.0,20418.0,16683,507,1742,1850,34898,10,38586,26,33,26033,2698.39,1.1100331012441502,14.299637932248489,0.11688545225678834,455.44444444444446,0.014146136785949769,0.050530480129473115,0.0605406701432596,0.011868368998381586,0.09920278127435114,0.02877180363244021,0.018042318527842716,0.031708925253251814,0.04825271234190493,0.24396091830006594,0.1410417790565246,0.04483606066055266,0.09021159263921356,0.27111430797818137,0.23419049331654979,0.20511898339627166,0.06785350356650482,0.104837259485704,0.7582514141358668,0.07092646493492229,0.15821846339722115,0.0003569663353286836
187,187,1,26035,1864,46.4,18495.0,12332,603,1428,2289,30387,13,30710,26,35,26035,575.339,1.1577713667508114,53.377226296148876,0.13168991242296466,480.0,0.03251702886798573,0.07484592928965293,0.11758027894907558,0.015325981187155368,0.10379500486539085,0.0447615958481998,0.008108984755108661,0.039977294842685696,0.042896529354524815,0.20434641582873825,0.0980376256892637,0.05003243593902044,0.036084982160233536,0.20629257216996433,0.20491404476159586,0.19899448589036653,0.10695750891988323,0.15115147583522542,0.9851709003856896,0.004621625216119165,0.004754621625216119,0.0
188,188,1,26037,4435,39.7,30636.0,38703,621,2264,2429,76277,11,76905,26,37,26037,574.557,1.0678397822282715,133.85094951414743,0.0652662584295791,590.4444444444445,0.027362219982947057,0.05004779991215151,0.10278273002092861,0.021161150298426478,0.08722838022892282,0.034958530346484766,0.01379738004805829,0.06653231015683539,0.08846859416582693,0.23708756427150351,0.07231997519572127,0.04661137379531302,0.08637573314730124,0.367051649742914,0.15701625197013153,0.21807095057230705,0.07800428907319847,0.11459060021186988,0.961865312667023,0.01611437733832175,0.0015098877605558526,0.0
189,189,1,26039,863,49.3,21756.0,5907,38,491,679,13713,0,13895,26,39,26039,563.242,1.1252294907720553,24.669680172998465,0.1201963771796174,134.22222222222223,0.01675977653631285,0.04198408667682411,0.0936177416624344,0.013204672422549517,0.10699170475706789,0.06043676993397664,0.010326730997122058,0.03148806500761808,0.0526493990181141,0.2149991535466396,0.11444049432876248,0.04452344675808363,0.07838158117487727,0.239377010326731,0.20382596918909768,0.19214491281530388,0.0983578804807855,0.14609785000846454,0.979564930784443,0.004687614443712004,0.002783271075954003,0.0
190,190,1,26041,3066,46.4,21676.0,17077,478,1616,1882,36302,0,36712,26,41,26041,1991.324,1.0787926746552114,18.435975260680834,0.09176084792410845,441.77777777777777,0.02740528195818938,0.058851086256368215,0.13837325057094338,0.011418867482578907,0.12461205129706623,0.05750424547637173,0.015635064706915735,0.04421151256075423,0.049306084206827895,0.19195409029689056,0.10066170873104176,0.05311237336768753,0.035193535164256017,0.24401241435849388,0.17380101891432923,0.2067693388768519,0.10411664812320665,0.1795397318030099,0.9725144882687222,0.0026163281381871377,0.02048050413548641,0.00036572328813368595
191,191,1,26043,1762,46.4,23407.0,12005,139,854,1228,25640,0,26012,26,43,26043,777.05,1.0685956994956198,33.47532333826652,0.07030403998334027,246.77777777777777,0.017576009995835067,0.06347355268638068,0.1499375260308205,0.022324031653477718,0.14244064972927947,0.043398583923365264,0.01749271137026239,0.027571845064556434,0.04164931278633902,0.24681382757184506,0.07980008329862558,0.04806330695543524,0.029154518950437316,0.3013744273219492,0.1601832569762599,0.22157434402332363,0.0997917534360683,0.14677217825905872,0.9830985915492958,0.004968701095461659,0.004773082942097027,0.0
192,192,1,26045,7562,41.0,29746.0,55806,769,3603,4157,107663,42,108341,26,45,26045,579.433,1.063482499129643,186.97761432296747,0.07803820377737161,947.6666666666666,0.006827222879260295,0.04644661864315665,0.13545138515571803,0.013582768877898433,0.10975522345267534,0.041769702182561014,0.013224384474787658,0.06253807834283052,0.0717127190624664,0.20103573092499014,0.08595849908611977,0.042916532272515504,0.09074293086764865,0.31234992653119736,0.16019782819051714,0.24036841916639787,0.07354047951833136,0.13550514281618464,0.8949389411407767,0.06566671723300971,0.004332903519417476,0.0001706614077669903
193,193,1,26047,1415,44.3,25528.0,17329,306,1213,1858,32678,2,33018,26,47,26047,881.997,1.0632744304875452,37.43550148129756,0.08425183218881643,375.22222222222223,0.00859830342200935,0.07801950487621906,0.07686537018870102,0.011887587281435744,0.11945294015811646,0.026025737203531654,0.02256333314097755,0.047319522188239364,0.07357608632927462,0.23296208667551505,0.149056494892954,0.0448381326100756,0.02458306884413411,0.32338853944255297,0.20387789255006059,0.21865081655029142,0.08817589012637775,0.08165502914190086,0.9595235850538952,0.007762169636403633,0.02366361836523051,0.0008484962760441218
194,194,0,26049,27115,39.6,23604.0,186341,2676,15576,16648,413289,58,415874,26,49,26049,649.587,1.107318139938409,640.212935295811,0.13196773656897837,3877.777777777778,0.004835221448849153,0.044504430050284156,0.13631460601799925,0.021181597179364714,0.11566965938789639,0.03734551172313125,0.012133668918810138,0.04155821853483667,0.07044611760160137,0.22712124545859472,0.08234902678422891,0.045084012643486944,0.029488947681937952,0.26433796104990315,0.1726297486865478,0.21499830955076982,0.07055344771145373,0.14551279643234716,0.7702612322951088,0.21035813545635146,0.004505798831811584,0.0001436703310858009
195,195,1,26051,1640,48.9,20839.0,9811,838,1064,1411,25275,8,25501,26,51,26051,515.93,1.1500159421830163,49.42724788246468,0.11018244827234737,368.1111111111111,0.025175823055753745,0.07960452553256549,0.16848435429619815,0.019569870553460402,0.11324024054632555,0.03842625624299256,0.007950259912343289,0.039853225970849046,0.05269595352155743,0.1888696361227194,0.07960452553256549,0.04474569360921415,0.03159718683110794,0.22454387931913158,0.1741922332076241,0.1954948527163388,0.12842727550708388,0.16715931097747427,0.985972976185759,0.0036454412172603717,0.0053889131037762016,0.0
196,196,1,26053,1086,48.3,19580.0,6361,101,781,1003,14292,0,15824,26,53,26053,1476.344,1.0757915731737722,10.718369160575042,0.09463920767174973,209.44444444444446,0.034271340984122,0.055180003144159724,0.12891054865587173,0.017764502436723787,0.11460462191479327,0.03112718126080805,0.0075459833359534665,0.019965414243043548,0.037729916679767335,0.22370696431378714,0.12356547712623801,0.04370382015406383,0.06728501807891842,0.2568778493947493,0.22449300424461563,0.15469265838704607,0.09856940732589216,0.1707278729759472,0.9225144323284157,0.0463758819756254,0.02418216805644644,0.0006414368184733803
197,197,1,26055,5136,41.7,25240.0,46895,730,3926,3976,87764,0,89907,26,55,26055,601.315,1.0626108242973935,149.51730790018541,0.06591321036357821,959.1111111111111,0.01880797526388741,0.05222305149802751,0.09435973984433309,0.024736112591960763,0.1281799765433415,0.02823328713082418,0.01526815225503785,0.06561467107367523,0.07580765540036251,0.2457831325301205,0.11777374986672354,0.0389593773323382,0.02833990830578953,0.3262181469239791,0.18274869389060666,0.24166755517645805,0.07393112272097238,0.10952127092440558,0.9617920846953434,0.013968850029973646,0.012419269095474545,0.0006447161552295529
198,198,1,26057,3052,38.9,21726.0,17472,436,1407,1684,37518,10,41878,26,57,26057,571.611,1.1106916019760056,73.26311075189246,0.0853937728937729,391.8888888888889,0.04326923076923077,0.04097985347985348,0.16059981684981686,0.01356456043956044,0.08270375457875458,0.046417124542124544,0.012362637362637362,0.03153617216117216,0.04532967032967033,0.26304945054945056,0.0782967032967033,0.039949633699633696,0.05654761904761905,0.2566391941391941,0.2075320512820513,0.1887591575091575,0.08699633699633699,0.17467948717948717,0.9267131440231253,0.057327471032623215,0.00446959943644181,0.00041295212184516727
199,199,1,26059,5071,42.0,22259.0,21216,1286,1830,2730,45781,28,46178,26,59,26059,607.006,1.1323840677313834,76.07503055982973,0.08955505279034691,649.5555555555555,0.03902714932126697,0.03893288084464555,0.22478318250377075,0.022388763197586727,0.10666478129713423,0.04350490196078431,0.008389894419306184,0.026913650075414783,0.03893288084464555,0.21629901960784315,0.06862745098039216,0.04520173453996983,0.030778657616892913,0.24019607843137256,0.16053921568627452,0.18575603318250378,0.08493589743589744,0.23901772247360484,0.9841388236842683,0.006427834938463901,0.004826360704648663,0.0
200,200,1,26061,1480,32.8,19278.0,16642,320,1522,1572,36232,15,36660,26,61,26061,1501.501,1.0790931520878917,24.415568154799764,0.07222689580579257,379.3333333333333,0.01778632375916356,0.055281817089292154,0.0861074390097344,0.010876096623002042,0.09992789328205745,0.01538276649441173,0.014541521451748588,0.04680927773104194,0.05822617473861315,0.3460521571926451,0.10725874293955054,0.03857709409926691,0.030945799783679846,0.36239634659295755,0.20796779233265233,0.1899411128470136,0.07853623362576613,0.0889316187958178,0.9554299713259653,0.007572172266919072,0.0045377355864257675,0.0002505498176554105
201,201,1,26063,2896,48.0,23198.0,15039,251,1117,1736,31921,4,32290,26,63,26063,2136.802,1.1214143889147057,15.11136736113126,0.07779772591262717,344.8888888888889,0.08564399228672119,0.054524901921670324,0.19855043553427754,0.017487864884633286,0.10313185717135448,0.03863288782498837,0.012500831172285391,0.03544118624908571,0.044617328279805836,0.19489327747855575,0.057716603497572974,0.04122614535540927,0.0378349624310127,0.2519449431478157,0.15160582485537602,0.2031385065496376,0.12294700445508346,0.19256599507946007,0.982857678136514,0.003996752638481234,0.0040279772684693686,0.0
202,202,0,26065,15760,31.5,22052.0,146295,1937,12055,9475,281784,158,283491,26,65,26065,560.712,1.0820231954956072,505.5911055943158,0.09025598961003452,2607.4444444444443,0.006466386411018832,0.02911924536040193,0.08836255511124783,0.014696332752315527,0.0964216138624013,0.03270104924980348,0.016658122287159505,0.06532007245633822,0.0842544174442052,0.2666803376738781,0.10240951502101918,0.044813561639153766,0.06184080112102259,0.359943948870433,0.17665675518643836,0.21729382412249224,0.04812194538432619,0.10772753682627567,0.7984564654625754,0.11791738471982871,0.004539588042643032,0.0003170624351887081
203,203,1,26067,5355,37.9,23916.0,29904,400,2284,2665,60309,0,64064,26,67,26067,580.046,1.1180696003905433,110.44641287070336,0.10430042803638309,594.3333333333334,0.04173354735152488,0.05661449973247726,0.1735553772070626,0.01999732477260567,0.1110553772070626,0.0382223113964687,0.009563937934724452,0.048154093097913325,0.048889780631353665,0.16817148207597646,0.07196361690743713,0.04688336008560728,0.06089486356340289,0.23565409309791333,0.157972177635099,0.20672819689673622,0.11627207062600321,0.17907303370786518,0.9433056354877299,0.03390022309159688,0.008277021565521032,0.0
204,204,1,26069,1675,52.0,20615.0,9988,143,1018,1659,25079,3,25401,26,69,26069,1890.057,1.1190305390448863,13.439277228147088,0.12094513416099319,313.3333333333333,0.020224269122947537,0.05446535843011614,0.14136964357228674,0.007909491389667601,0.13516219463356027,0.06457749299158991,0.007308770524629555,0.04665598718462154,0.05116139367240689,0.1958350020024029,0.0855026031237485,0.03914697637164598,0.02973568281938326,0.19653584301161395,0.17961553864637564,0.2276732078494193,0.10752903484181017,0.16770124148978774,0.9752415941218753,0.006349333120357799,0.011700343423049276,0.0
205,205,1,26071,684,53.3,20594.0,4750,64,387,704,11225,0,11507,26,71,26071,1211.21,1.0877505567928731,9.500416938433467,0.08968421052631578,128.33333333333334,0.042736842105263156,0.07494736842105264,0.10673684210526316,0.01431578947368421,0.10968421052631579,0.040842105263157895,0.01663157894736842,0.03536842105263158,0.07452631578947369,0.21642105263157896,0.07936842105263157,0.048,0.05073684210526316,0.2328421052631579,0.18505263157894736,0.22252631578947368,0.12589473684210525,0.144,0.9816254416961131,0.005123674911660777,0.006713780918727915,0.0
206,206,1,26073,3828,26.3,15636.0,37652,847,4218,2881,70081,46,70669,26,73,26073,577.681,1.0885364330137692,122.33222141631799,0.11263677892276638,882.8888888888889,0.028072877934771062,0.03813874428981196,0.0758259853394242,0.012642090725592267,0.0953734197386593,0.02730266652501859,0.011871879315839795,0.039546372038669925,0.045017528949325404,0.2617656432593222,0.18952512482736641,0.03168490385636885,0.030595984277063636,0.26389036438967384,0.23887177307978327,0.2126845851481993,0.07024859237225115,0.10166790608732604,0.9211262215942541,0.02688979159307665,0.031172730483927942,1.4718003061344637e-05
207,207,1,26075,12098,40.5,23434.0,72646,1399,5912,7053,151972,30,159759,26,75,26075,723.496,1.101503896959274,220.81531895131417,0.10273105195055475,1596.0,0.008685956556451834,0.04874322054896347,0.17574264240288523,0.022809239324945628,0.10483715552129505,0.04519175178261708,0.009525644908184897,0.04448971725903697,0.06574346832585415,0.2082427112297993,0.07316300966329874,0.046540759298516095,0.04355367122759684,0.2602896236544338,0.1723150620818765,0.22178784792005066,0.07634281309363214,0.16653360129945213,0.8957538106827206,0.08722940950429102,0.004886640194697067,0.00042269757909568333
208,208,0,26077,15284,34.0,23297.0,135142,1569,11819,8601,254844,81,256752,26,77,26077,580.297,1.0671164616130882,442.4492975148932,0.09125956401414809,2443.222222222222,0.009626910952923591,0.03525920883219132,0.15468914179159698,0.020778144470260912,0.10527445205783546,0.024685145994583477,0.009560314336031729,0.05412085066078643,0.08057450681505379,0.25063266786047267,0.09521836290716432,0.04220005623714315,0.026120673069808052,0.3488182800313744,0.17757617913010018,0.21108167705080583,0.05816844504299182,0.11309585473057969,0.85063293194206,0.11432548814292613,0.003023624859472469,0.00035715300353500305
209,209,1,26079,1216,44.4,22292.0,7603,276,613,1369,17168,18,17230,26,79,26079,570.706,1.1339662447257384,30.19067610994102,0.10364329869788241,250.88888888888889,0.0606339602788373,0.08075759568591345,0.09680389320005262,0.020255162435880575,0.12074181244245692,0.033933973431540185,0.008023148757069578,0.03695909509404183,0.06721031171905827,0.1695383401288965,0.10719452847560174,0.0524792844929633,0.04182559515980534,0.18426936735499144,0.1900565566223859,0.22399053005392608,0.13810338024464028,0.15993686702617388,0.975358739120207,0.006939543636791343,0.008292166549047283,0.0025288167490002352
