fips,vax_percentage
17001,0.9898468271334792
17009,0.9915662650602409
17017,0.9830985915492958
17137,0.9936708860759493
17149,0.9968895800933126
17171,1.0
17005,0.9860308285163777
17021,0.9841693686820523
17049,0.9894291754756871
17051,0.9925233644859813
17135,0.9925893635571055
17007,0.9902334212325422
17201,0.9841157644656496
17031,0.9794937534747589
17015,0.981675392670157
17085,0.9691714836223507
17177,0.9861519093579522
17019,0.9852067690238709
17053,0.9865085854456255
17029,0.9910122292618241
17035,0.9822738386308069
17041,0.9809004092769441
17045,0.9931327665140615
17139,0.9618413082980012
17173,0.9931215198165738
17025,0.9914163090128756
17033,0.982009504412763
17079,0.9946524064171123
17101,0.9938542581211589
17159,0.9881831610044313
17027,0.9878858280783273
17081,0.9931763903104742
17121,0.9947423764458465
17189,0.9932950191570882
17037,0.9828088411673996
17039,0.9816348577601729
17105,0.9871072910491998
17107,0.9873599540361965
17113,0.98483007474502
17043,0.983178760818163
17047,0.9925847457627118
17059,0.9948652118100129
17065,0.9891304347826086
17069,0.9983108108108109
17151,0.9431818181818181
17165,0.9857108835437008
17185,0.9967585089141004
17191,0.9918509895227008
17193,0.9927623642943305
17055,0.9944803658728907
17087,0.9919311457772996
17127,0.9640468227424749
17199,0.9871458314474518
17063,0.982620320855615
17093,0.9823944937511321
17057,0.9902751913925099
17067,0.9874638379942141
17109,0.9818491208167895
17169,0.994823123382226
17011,0.9847039769659889
17073,0.9835400225479143
17175,0.9903536977491961
17003,0.975452196382429
17077,0.9693669162695712
17145,0.9975592747559274
17153,0.9535864978902954
17181,0.9950182663566921
17089,0.9844034730410548
17075,0.9926144756277696
17091,0.9845919145690313
17071,0.9709976798143851
17095,0.9814323607427056
17131,0.966374269005848
17187,0.9924006908462867
17097,0.9861080853412342
17099,0.9848027842227378
17123,0.995334370139969
17155,0.9811320754716981
17115,0.9913259668508287
17147,0.988333940940576
17013,0.9931693989071039
17061,0.9909781576448243
17083,0.9898848971049878
17117,0.9899965505346672
17119,0.9892232882113287
17111,0.9818334158510111
17133,0.9915660658177609
17157,0.9882932840418978
17103,0.9765962281299705
17141,0.9854866870362288
17195,0.9842141386410432
17143,0.9827729157070474
17161,0.9838369641602249
17163,0.9789929296591733
17129,0.9743150684931506
17167,0.9884056211491182
17125,0.986647419704078
17179,0.9779411764705882
17203,0.9772050252557959
17183,0.9769206939281289
17197,0.983638488507986
17023,0.9969879518072289
