fips,vax_percentage
48453,0.9467995230448992
48201,0.9322036328334449
48441,0.9407273408733774
48439,0.9406607604282021
48113,0.956246846155126
48303,0.9577979508799471
48423,0.962176457878782
48041,0.9101077647457623
48471,0.9316441331317535
48043,0.973376807975183
48451,0.9770330432672801
48039,0.9242109355837158
48355,0.7380952380952381
48167,0.9245042652590921
48029,0.9977693903964484
48479,0.9097060185351176
48091,0.9766062216863157
48477,0.9311722962585401
48061,0.945047576181115
48251,0.9230033837384488
48021,0.9143945759308849
48157,0.9576964299286218
48027,0.7547619047619047
48339,0.9928799900303245
48347,0.8949431321428538
48183,0.9570217504406534
48363,0.9460139758777035
48121,0.9643216131040973
48085,0.8521130508835426
48111,0.9597705017978178
48215,0.9916666666666668
48273,0.9846018513951232
48015,0.965232683982684
48053,0.977961432506887
48469,0.9646489104116224
48141,0.9825946242779895
48051,0.9878905408317173
48401,0.9762731481481481
48259,0.9647058823529412
48329,0.9954337899543378
48231,0.8976005218305878
48221,0.8
48397,0.9671153732542681
48171,0.978855611508673
48321,0.9615384615384616
48427,0.9428104427592202
48287,0.9416317449854035
48349,0.9557992501551988
48245,0.9431395413404408
48037,0.9452830188679244
48187,0.9975845410628019
48309,0.9707080200501255
48265,0.9555724158930959
48485,0.9745778097566602
48323,0.9743135633078707
48057,0.9417304342416325
48139,0.995366063738157
48189,0.9788095238095238
48491,0.9454374489210596
48285,0.928464013852135
48465,0.9895833333333334
48463,0.9466436476591563
48149,0.9709954673303791
48007,0.9752863521646283
48097,0.981327399380805
48375,0.9572884012539185
48209,0.9776457402077767
48089,0.9993781129876191
48117,0.9828121053906058
48325,0.982430411778238
48361,0.9844575637128828
48135,0.9231666274186585
48181,0.9807710184638655
48005,0.9115558515558515
48331,0.8994252873563219
48481,0.875
48249,0.9778701335606707
48203,0.9221264367816091
48277,0.8398950277785533
48367,0.9214891732132221
48217,0.9736842105263158
48499,0.9583333333333334
48417,0.961904761904762
48073,0.9195551338815097
48497,0.9251332622601279
48279,0.9592548333116621
48071,0.9540763673890609
48185,0.95
48003,0.9565608003108004
48253,0.9946808510638299
48219,0.7752976190476191
48455,0.9919099074725418
48409,0.9023809523809524
48009,0.9713025210084033
48433,0.8876267748478702
48213,0.9970149253731343
48067,0.9494494575142335
48391,0.9878420686456401
48387,0.9646062831497347
48059,0.8536578044596913
48399,0.9872955864251803
48389,0.9963369963369964
48019,0.9615873782639289
48049,0.9655862180075626
48365,0.9818181818181818
48025,0.9582414258353191
48077,0.9675236806495264
48131,0.9700594747736955
48373,0.9940828402366864
48459,0.9667267239153061
48227,0.9442165569825144
48353,0.9255508818827476
48031,0.9132925501357047
48143,0.9684438418767402
48147,1.0
48295,0.98820588649486
48033,0.9729180090686446
48233,0.8591269841269842
48369,0.9575098183603339
48337,0.9692307692307692
48271,0.9852941176470589
48307,0.9935897435897436
48429,0.9506158806489884
48395,0.9578423134414478
